internal_transfer_id,operation_type,transfer_reference,scheduled_date,effective_date,created_date,updated_date,back_order,source_document,transfer_state,source_location,destination_location,transfer_amount
4438,Receipts,WH/IN/06522,2021-04-12 22:40:45.000000,2021-04-22 05:43:19.000000,2021-04-13 00:42:03.205738,2021-04-22 05:43:18.866503,,PO05088,done,Partner Locations/Vendors,WH/Input,
4367,Goods Inwards Inspection,WH/GI/581,2021-01-21 23:12:04.000000,2021-04-29 03:05:43.000000,2021-04-07 21:52:52.487122,2021-04-29 03:05:41.854515,WH/GI/574,PO04574,done,WH/Input,WH/Stock,
5570,Pick Components,WH/PC/01080,2021-06-18 01:14:24.000000,2021-06-18 01:23:37.000000,2021-06-18 01:14:56.091480,2021-06-18 01:23:37.191816,,MO/03980,done,WH/Stock,WH/WIP,
3349,Receipts,WH/IN/06054,2021-03-12 08:14:58.000000,2021-03-11 00:34:40.000000,2021-02-08 04:03:05.790710,2021-03-11 00:34:38.829311,WH/IN/06012,PO04773,done,Partner Locations/Vendors,WH/Input,1354.5
3816,Receipts,WH/IN/06250,2021-03-11 22:35:16.000000,2021-03-12 00:43:14.000000,2021-03-04 22:56:42.129462,2021-03-12 00:43:14.295245,,PO04941,done,Partner Locations/Vendors,WH/Input,
3793,Receipts,WH/IN/06243,2021-03-18 22:55:23.000000,2021-03-23 03:07:46.000000,2021-03-03 23:03:16.629148,2021-03-23 03:07:46.535593,,PO04936,done,Partner Locations/Vendors,WH/Input,
4020,Receipts,WH/IN/06353,2021-03-23 22:02:47.000000,2021-03-18 23:36:45.000000,2021-03-17 00:23:17.811220,2021-03-18 23:36:44.994178,,PO05002,done,Partner Locations/Vendors,WH/Input,
3977,Pick Components,WH/PC/00733,2021-03-15 03:27:06.000000,2021-03-15 22:20:22.000000,2021-03-15 03:27:23.043724,2021-03-15 22:20:21.480276,,MO/03672,done,WH/Stock,WH/WIP,
4493,Pick Components,WH/PC/00848,2021-04-15 06:04:42.000000,,2021-04-15 06:05:00.692501,2021-04-15 06:20:56.109017,,MO/03769,cancel,WH/Stock,WH/WIP,
4257,Goods Inwards Inspection,WH/GI/574,2021-01-21 23:12:04.000000,2021-04-07 21:52:53.000000,2021-03-28 20:49:41.838436,2021-04-07 21:52:52.487122,WH/GI/556,PO04574,done,WH/Input,WH/Stock,
3435,Receipts,WH/IN/06098,2021-03-02 22:48:21.000000,2021-04-08 04:05:02.000000,2021-02-11 21:34:31.635920,2021-04-08 04:05:02.228584,,PO04815,done,Partner Locations/Vendors,WH/Input,
4035,Pick Components,WH/PC/00741,2021-03-17 04:23:44.000000,2021-03-17 04:27:20.000000,2021-03-17 04:24:53.474371,2021-03-17 04:27:19.676035,,MO/03678,done,WH/Stock,WH/WIP,
4648,Goods Inwards Inspection,WH/GI/611,2021-05-28 01:35:49.000000,,2021-04-26 02:46:46.048855,2021-06-17 04:14:12.093465,,PO05181,confirmed,WH/Input,WH/Stock,
4457,Receipts,WH/IN/06530,2021-04-21 01:15:57.000000,2021-05-05 04:51:24.000000,2021-04-13 23:12:57.039265,2021-05-05 04:51:24.158348,,PO05113,done,Partner Locations/Vendors,WH/Input,
2016,Receipts,WH/IN/05592,2021-03-18 03:38:43.000000,2021-03-18 03:39:40.000000,2020-11-26 04:59:10.243142,2021-03-18 03:39:39.869047,WH/IN/05553,PO04385,done,Partner Locations/Vendors,WH/Input,
4067,Receipts,WH/IN/06378,2021-03-18 03:46:11.000000,2021-03-18 03:46:40.000000,2021-03-18 03:46:28.290317,2021-03-18 03:46:39.941521,,PO04305,done,Partner Locations/Vendors,WH/Input,
4187,Pick Components,WH/PC/00779,2021-03-24 00:50:37.000000,2021-03-24 01:25:43.000000,2021-03-24 00:51:02.452954,2021-03-24 01:25:41.057630,,MO/03711,done,WH/Stock,WH/WIP,
4131,Receipts,WH/IN/06405,2021-03-29 03:05:11.000000,2021-03-24 20:57:19.000000,2021-03-22 03:31:53.864834,2021-03-24 20:57:19.214447,,PO05031,done,Partner Locations/Vendors,WH/Input,
3910,Receipts,WH/IN/06298,2021-04-13 00:38:16.000000,2021-03-18 22:09:09.000000,2021-03-10 03:46:35.579092,2021-03-18 22:09:08.990762,,PO04971,done,Partner Locations/Vendors,WH/Input,
4096,Receipts,WH/IN/06395,2021-03-19 01:40:04.000000,2021-03-19 01:40:40.000000,2021-03-19 01:40:20.729175,2021-03-19 01:40:39.897211,,PO04453,done,Partner Locations/Vendors,WH/Input,
3932,Receipts,WH/IN/06312,2021-03-12 08:14:58.000000,2021-03-18 22:48:24.000000,2021-03-11 00:34:38.829311,2021-03-18 22:48:24.122173,WH/IN/06054,PO04773,done,Partner Locations/Vendors,WH/Input,680.0
4362,Receipts,WH/IN/06487,2021-04-09 02:45:45.000000,2021-04-18 22:24:05.000000,2021-04-07 03:56:30.676717,2021-04-18 22:24:05.174513,,PO05092,done,Partner Locations/Vendors,WH/Input,
4398,Pick Components,WH/PC/00833,2021-04-09 00:42:55.000000,2021-04-09 00:49:54.000000,2021-04-09 00:43:10.063735,2021-04-09 00:49:51.554813,,MO/03754,done,WH/Stock,WH/WIP,
4055,Receipts,WH/IN/06369,2021-03-18 02:57:43.000000,2021-04-09 01:31:30.000000,2021-03-18 02:58:28.164016,2021-04-09 01:31:30.709347,,PO04769,done,Partner Locations/Vendors,WH/Input,
4384,Receipts,WH/IN/06502,2021-04-13 06:34:45.000000,2021-04-09 05:06:16.000000,2021-04-08 06:57:52.002621,2021-04-09 05:06:15.892120,,PO05101,done,Partner Locations/Vendors,WH/Input,
4289,Receipts,WH/IN/06454,2021-01-21 23:12:04.000000,2021-04-18 22:34:35.000000,2021-03-30 21:25:55.210718,2021-04-18 22:34:34.234779,WH/IN/06440,PO04574,done,Partner Locations/Vendors,WH/Input,600.8
4306,Pick Components,WH/PC/00818,2021-03-31 02:32:08.000000,2021-04-19 00:09:20.000000,2021-03-31 02:32:32.077012,2021-04-21 00:31:59.526170,,MO/03742,done,WH/Stock,WH/WIP,
3723,Receipts,WH/IN/06219,2021-03-29 02:15:45.000000,2021-04-12 00:54:40.000000,2021-03-01 21:43:46.921135,2021-04-12 00:54:38.029856,,PO04913,done,Partner Locations/Vendors,WH/Input,1754.0
4471,Receipts,WH/IN/06537,2021-04-28 02:50:14.000000,2021-04-21 00:37:24.000000,2021-04-14 03:27:37.696404,2021-04-21 00:37:23.900506,,PO05125,done,Partner Locations/Vendors,WH/Input,
4207,Receipts,WH/IN/06432,2021-04-12 04:07:09.000000,2021-04-12 22:29:08.000000,2021-03-25 00:12:54.264806,2021-04-12 22:29:07.900722,,PO05048,done,Partner Locations/Vendors,WH/Input,
4153,Goods Inwards Inspection,WH/GI/569,2021-04-02 02:56:17.000000,,2021-03-22 23:55:17.944741,2021-04-20 00:24:09.432038,WH/GI/553,PO04915,cancel,WH/Input,WH/Stock,
4447,Receipts,WH/IN/06526,2021-04-16 05:05:39.000000,2021-04-14 03:33:49.000000,2021-04-13 05:23:11.305183,2021-04-14 03:33:49.636423,,PO05115,done,Partner Locations/Vendors,WH/Input,
3860,Receipts,WH/IN/06273,2021-03-12 03:17:43.000000,2021-03-16 00:53:55.000000,2021-03-08 01:45:19.728482,2021-03-16 00:53:55.622720,,PO04947,done,Partner Locations/Vendors,WH/Input,
4364,Receipts,WH/IN/06489,2021-04-28 02:34:22.000000,2021-04-15 05:39:17.000000,2021-04-07 04:10:47.661278,2021-04-15 05:39:16.656170,,PO05090,done,Partner Locations/Vendors,WH/Input,
4662,Receipts,WH/IN/06611,2021-05-03 23:12:22.000000,2021-05-07 04:09:02.000000,2021-04-26 23:49:05.682272,2021-05-07 04:09:02.691168,,PO05187,done,Partner Locations/Vendors,WH/Input,
4281,Pick Components,WH/PC/00805,2021-03-29 21:54:33.000000,2021-03-30 00:05:14.000000,2021-03-29 23:09:29.774102,2021-03-30 00:05:14.286425,,MO/03729,done,WH/Stock,WH/WIP,
3043,Goods Inwards Inspection,WH/GI/481,2020-12-14 04:24:47.000000,2021-03-16 22:35:27.000000,2021-01-28 22:08:20.805968,2021-03-16 22:35:27.256658,WH/GI/469,PO04379,done,WH/Input,WH/Stock,
3861,Receipts,WH/IN/06274,2021-03-03 04:08:02.000000,2021-03-08 01:52:11.000000,2021-03-08 01:46:38.156048,2021-03-08 01:52:10.988249,,PO04917,done,Partner Locations/Vendors,WH/Input,
3950,Delivery Orders,WH/OUT/00045,2021-03-11 23:23:25.000000,,2021-03-11 23:23:25.430553,2021-03-12 01:09:12.452089,,SO00055,cancel,WH/Stock,Partner Locations/Customers,
3934,Receipts,WH/IN/06314,2021-03-12 00:59:03.000000,2021-03-12 03:41:01.000000,2021-03-11 01:09:12.108936,2021-03-12 03:41:01.276363,,PO04980,done,Partner Locations/Vendors,WH/Input,
3911,Receipts,WH/IN/06299,2021-03-17 03:58:44.000000,2021-03-22 04:20:37.000000,2021-03-10 04:06:58.491166,2021-03-22 04:20:37.042317,,PO04975,done,Partner Locations/Vendors,WH/Input,
4247,Pick Components,WH/PC/00795,2021-03-26 02:10:51.000000,2021-03-26 02:16:30.000000,2021-03-26 02:11:05.153678,2021-03-26 02:16:28.223132,,MO/03723,done,WH/Stock,WH/WIP,
7794,Receipts,WH/IN/08087,2021-11-02 23:25:40.000000,,2021-10-27 21:36:07.377350,2021-10-27 23:58:10.422383,,PO06313,cancel,Partner Locations/Vendors,WH/Input,
4373,Receipts,WH/IN/06494,2021-04-28 23:56:00.000000,2021-04-23 04:35:03.000000,2021-04-08 00:02:37.795896,2021-04-23 04:35:03.511664,,PO05093,done,Partner Locations/Vendors,WH/Input,
3041,Receipts,WH/IN/05933,2021-03-12 13:00:00.000000,2021-03-23 20:54:34.000000,2021-01-28 21:57:30.770898,2021-03-23 20:54:32.458882,,PO04726,done,Partner Locations/Vendors,WH/Input,33345.0
4328,Receipts,WH/IN/06469,2021-03-10 05:44:18.000000,2021-04-07 23:02:06.000000,2021-04-01 02:27:01.607196,2021-04-07 23:02:04.744264,WH/IN/06466,PO04722,done,Partner Locations/Vendors,WH/Input,6121.5
4036,Pick Components,WH/PC/00742,2021-03-17 05:00:59.000000,2021-03-17 05:07:33.000000,2021-03-17 05:01:29.059157,2021-03-17 05:07:30.512216,,MO/03679,done,WH/Stock,WH/WIP,
4494,Pick Components,WH/PC/00849,2021-04-15 06:21:00.000000,,2021-04-15 06:21:39.097363,2021-04-15 06:23:43.378999,,MO/03770,cancel,WH/Stock,WH/WIP,
4615,Pick Components,WH/PC/00871,2021-04-22 04:57:28.000000,2021-04-22 23:48:49.000000,2021-04-22 04:58:19.363791,2021-04-22 23:48:49.034163,,MO/03791,done,WH/Stock,WH/WIP,
4203,Pick Components,WH/PC/00783,2021-03-24 21:46:56.000000,2021-03-24 21:49:16.000000,2021-03-24 21:47:42.187848,2021-03-24 21:49:16.256213,,MO/03714,done,WH/Stock,WH/WIP,
4227,Receipts,WH/IN/06440,2021-01-21 23:12:04.000000,2021-03-30 21:25:56.000000,2021-03-25 22:01:32.042808,2021-03-30 21:25:55.210718,WH/IN/06292,PO04574,done,Partner Locations/Vendors,WH/Input,751.0
4502,Pick Components,WH/PC/00853,2021-04-15 21:02:50.000000,2021-04-15 21:22:03.000000,2021-04-15 21:03:39.445091,2021-04-15 21:22:00.582236,,MO/03773,done,WH/Stock,WH/WIP,
4154,Goods Inwards Inspection,WH/GI/570,2021-03-08 00:31:53.000000,2021-04-08 21:52:12.000000,2021-03-23 00:00:46.701018,2021-04-08 21:52:11.341962,WH/GI/557,PO04745,done,WH/Input,WH/Stock,
3902,Receipts,WH/IN/06292,2021-01-21 23:12:04.000000,2021-03-25 22:01:33.000000,2021-03-09 22:29:35.054480,2021-03-25 22:01:32.042808,WH/IN/06155,PO04574,done,Partner Locations/Vendors,WH/Input,901.2
3966,Receipts,WH/IN/06326,2021-03-11 22:22:28.000000,2021-03-31 03:01:25.000000,2021-03-14 01:28:11.222116,2021-03-31 03:01:25.006512,,PO04985,done,Partner Locations/Vendors,WH/Input,
4290,Receipts,WH/IN/06455,2021-03-10 05:44:18.000000,2021-03-31 23:44:21.000000,2021-03-30 21:31:12.012880,2021-03-31 23:44:18.491981,WH/IN/06350,PO04722,done,Partner Locations/Vendors,WH/Input,4584.0
4327,Receipts,WH/IN/06468,2021-03-08 00:31:53.000000,2021-04-18 22:20:06.000000,2021-04-01 02:07:34.918873,2021-04-18 22:20:03.080137,WH/IN/06398,PO04745,done,Partner Locations/Vendors,WH/Input,13128.0
4533,Pick Components,WH/PC/00858,2021-04-18 23:46:32.000000,2021-04-19 01:25:49.000000,2021-04-18 23:47:42.933460,2021-04-19 01:25:49.571894,,MO/03778,done,WH/Stock,WH/WIP,
4404,Receipts,WH/IN/06507,2021-04-12 00:57:54.000000,2021-04-13 04:09:08.000000,2021-04-09 02:21:29.435378,2021-04-13 04:09:08.322514,,PO05108,done,Partner Locations/Vendors,WH/Input,
3978,Receipts,WH/IN/06332,2021-03-18 22:43:22.000000,2021-04-13 04:13:36.000000,2021-03-15 04:11:18.933430,2021-04-13 04:13:35.717433,,PO04989,done,Partner Locations/Vendors,WH/Input,6858.0
4440,Receipts,WH/IN/06524,2021-04-09 02:13:28.000000,2021-04-14 01:30:31.000000,2021-04-13 01:09:05.269429,2021-04-14 01:30:31.754806,,PO05099,done,Partner Locations/Vendors,WH/Input,
4458,Pick Components,WH/PC/00839,2021-04-13 23:17:03.000000,2021-04-13 23:20:57.000000,2021-04-13 23:17:25.698591,2021-04-13 23:20:56.531202,,MO/03760,done,WH/Stock,WH/WIP,
4510,Receipts,WH/IN/06549,2021-04-18 22:59:29.000000,2021-04-19 05:11:10.000000,2021-04-15 23:57:11.318572,2021-04-19 05:11:10.670604,,PO05135,done,Partner Locations/Vendors,WH/Input,
4530,Pick Components,WH/PC/00856,2021-04-18 23:12:20.000000,2021-04-19 23:21:49.000000,2021-04-18 23:12:31.398389,2021-04-19 23:21:48.363106,,MO/03776,done,WH/Stock,WH/WIP,
4473,Pick Components,WH/PC/00842,2021-04-14 03:58:44.000000,2021-04-14 04:08:19.000000,2021-04-14 03:59:17.802365,2021-04-14 04:08:17.962636,,MO/03763,done,WH/Stock,WH/WIP,
4077,Receipts,WH/IN/06385,2021-03-18 00:50:25.000000,2021-03-22 00:43:32.000000,2021-03-18 04:25:53.058947,2021-03-22 00:43:32.164083,,PO05004,done,Partner Locations/Vendors,WH/Input,
4365,Receipts,WH/IN/06490,2021-04-28 02:41:07.000000,2021-04-15 05:39:36.000000,2021-04-07 04:10:57.643590,2021-04-15 05:39:36.099245,,PO05091,done,Partner Locations/Vendors,WH/Input,
3862,Receipts,WH/IN/06275,2021-03-10 02:31:22.000000,2021-03-08 04:28:45.000000,2021-03-08 02:57:55.454223,2021-03-08 04:28:45.111273,,PO04961,done,Partner Locations/Vendors,WH/Input,
3967,Receipts,WH/IN/06327,2021-03-26 00:04:50.000000,2021-04-22 05:28:44.000000,2021-03-14 01:30:40.425925,2021-04-22 05:28:44.577761,,PO04953,done,Partner Locations/Vendors,WH/Input,
6740,Pick Components,WH/PC/01249,2021-08-18 22:01:02.000000,2021-08-18 22:53:39.000000,2021-08-18 22:06:18.091981,2021-08-18 22:53:38.085026,,MO/04120,done,WH/Stock,WH/WIP,
3912,Pick Components,WH/PC/00715,2021-03-10 04:46:11.000000,2021-03-10 05:06:26.000000,2021-03-10 04:48:13.249077,2021-03-10 05:06:26.196669,,MO/03655,done,WH/Stock,WH/WIP,
4133,Pick Components,WH/PC/00764,2021-03-22 03:50:24.000000,2021-03-22 03:54:11.000000,2021-03-22 03:50:52.569720,2021-03-22 03:54:10.156165,,MO/03699,done,WH/Stock,WH/WIP,
4142,Pick Components,WH/PC/00765,2021-03-22 21:07:21.000000,2021-03-22 22:01:10.000000,2021-03-22 21:10:40.739681,2021-03-22 22:01:09.260581,,MO/03700,done,WH/Stock,WH/WIP,
3935,Receipts,WH/IN/06315,2021-03-22 22:24:19.000000,2021-03-14 23:25:53.000000,2021-03-11 01:41:22.191092,2021-03-14 23:25:53.382270,,PO04970,done,Partner Locations/Vendors,WH/Input,
4329,Receipts,WH/IN/06470,2021-04-01 03:23:17.000000,2021-04-11 22:26:52.000000,2021-04-01 03:02:39.081407,2021-04-11 22:26:51.910848,WH/IN/06446,PO04837,done,Partner Locations/Vendors,WH/Input,
4015,Pick Components,WH/PC/00738,2021-03-16 23:15:21.000000,,2021-03-16 23:15:46.874455,2021-03-17 05:00:53.083368,,MO/03676,cancel,WH/Stock,WH/WIP,
4228,Goods Inwards Inspection,WH/GI/572,2021-01-28 23:17:48.000000,2021-03-26 03:35:24.000000,2021-03-25 22:02:32.080822,2021-03-26 03:35:22.825373,WH/GI/566,PO04575,done,WH/Input,WH/Stock,
3186,Goods Inwards Inspection,WH/GI/496,2021-03-12 04:30:19.000000,2021-03-23 00:04:49.000000,2021-02-02 04:47:30.638114,2021-03-23 00:04:49.088512,,PO04764,done,WH/Input,WH/Stock,
3187,Receipts,WH/IN/05990,2021-03-02 04:33:48.000000,2021-03-23 21:18:04.000000,2021-02-02 04:48:28.422743,2021-03-23 21:18:02.971613,,PO04765,done,Partner Locations/Vendors,WH/Input,3384.0
3382,Goods Inwards Inspection,WH/GI/517,2020-12-06 23:54:24.000000,2021-04-08 05:04:43.000000,2021-02-09 22:19:41.385015,2021-04-08 05:04:42.550143,WH/GI/515,PO04375,done,WH/Input,WH/Stock,
4274,Receipts,WH/IN/06450,2021-06-03 23:58:10.000000,2021-06-15 22:13:39.000000,2021-03-29 20:50:12.915302,2021-06-15 22:13:39.325550,WH/IN/06322,PO04991,done,Partner Locations/Vendors,WH/Input,
4057,Pick Components,WH/PC/00746,2021-03-18 03:20:22.000000,2021-03-18 03:31:16.000000,2021-03-18 03:21:21.449204,2021-03-18 03:31:15.666257,,MO/03684,done,WH/Stock,WH/WIP,
3790,Receipts,WH/IN/06242,2021-03-12 08:31:50.000000,2021-03-30 21:36:17.000000,2021-03-03 21:55:37.328978,2021-03-30 21:36:16.375176,WH/IN/06014,PO04777,done,Partner Locations/Vendors,WH/Input,1050.0
4552,Receipts,WH/IN/06565,2021-05-06 23:32:44.000000,2021-04-29 00:26:12.000000,2021-04-19 23:47:55.182823,2021-04-29 00:26:11.629239,,PO05150,done,Partner Locations/Vendors,WH/Input,
4545,Receipts,WH/IN/06562,2021-04-30 04:56:14.000000,2021-04-29 00:26:47.000000,2021-04-19 05:05:27.384258,2021-04-29 00:26:47.158074,,PO05147,done,Partner Locations/Vendors,WH/Input,
4037,Pick Components,WH/PC/00743,2021-03-17 05:09:55.000000,2021-03-18 21:48:57.000000,2021-03-17 05:10:11.252168,2021-03-18 21:48:55.947270,,MO/03681,done,WH/Stock,WH/WIP,
3979,Receipts,WH/IN/06333,2021-03-18 22:40:15.000000,2021-03-18 21:53:22.000000,2021-03-15 04:11:28.861907,2021-03-18 21:53:22.614341,,PO04988,done,Partner Locations/Vendors,WH/Input,
4495,Pick Components,WH/PC/00850,2021-04-15 06:23:48.000000,2021-04-15 07:38:00.000000,2021-04-15 06:24:04.470053,2021-04-15 07:37:56.582578,,MO/03771,done,WH/Stock,WH/WIP,
5019,Pick Components,WH/PC/00949,2021-05-18 00:05:07.000000,2021-05-18 22:40:44.000000,2021-05-18 00:05:29.886483,2021-05-18 22:40:42.707706,,MO/03860,done,WH/Stock,WH/WIP,
4209,Pick Components,WH/PC/00785,2021-03-25 00:13:34.000000,2021-03-25 00:14:36.000000,2021-03-25 00:13:56.465417,2021-03-25 00:14:35.469567,,MO/03715,done,WH/Stock,WH/WIP,
4189,Receipts,WH/IN/06421,2021-04-07 03:22:34.000000,2021-04-11 22:45:33.000000,2021-03-24 01:42:45.699112,2021-04-11 22:45:32.961740,,PO05008,done,Partner Locations/Vendors,WH/Input,
4098,Pick Components,WH/PC/00750,2021-03-18 23:48:02.000000,2021-03-19 06:03:27.000000,2021-03-19 02:22:44.720182,2021-03-19 18:31:01.091441,,MO/03687,done,WH/Stock,WH/WIP,
4340,Receipts,WH/IN/06475,2021-03-03 04:53:09.000000,2021-04-18 22:29:09.000000,2021-04-06 00:58:47.513320,2021-04-18 22:29:07.784696,WH/IN/06414,PO04720,done,Partner Locations/Vendors,WH/Input,1520.5
4439,Receipts,WH/IN/06523,2021-04-19 01:33:20.000000,2021-04-19 00:41:30.000000,2021-04-13 01:08:32.537049,2021-04-19 00:41:30.056650,,PO05109,done,Partner Locations/Vendors,WH/Input,
4424,Receipts,WH/IN/06516,2021-03-29 06:16:42.000000,2021-04-13 04:26:28.000000,2021-04-12 01:32:55.726860,2021-04-13 04:26:27.222153,WH/IN/06474,PO05037,done,Partner Locations/Vendors,WH/Input,
4460,Pick Components,WH/PC/00841,2021-04-14 00:09:38.000000,2021-04-14 03:41:41.000000,2021-04-14 00:09:49.166092,2021-04-14 03:41:40.281039,,MO/03762,done,WH/Stock,WH/WIP,
4511,Receipts,WH/IN/06550,2021-04-18 23:46:42.000000,2021-04-19 05:10:04.000000,2021-04-16 00:02:22.056010,2021-04-19 05:10:04.556366,,PO05138,done,Partner Locations/Vendors,WH/Input,
4547,Pick Components,WH/PC/00865,2021-04-19 22:18:50.000000,,2021-04-19 22:19:06.740782,2021-04-19 23:45:24.517695,,MO/03785,cancel,WH/Stock,WH/WIP,
4550,Pick Components,WH/PC/00866,2021-04-19 23:45:37.000000,2021-04-20 00:02:24.000000,2021-04-19 23:45:51.993126,2021-04-20 00:02:22.861638,,MO/03786,done,WH/Stock,WH/WIP,
3832,Pick Components,WH/PC/00693,2021-03-05 03:40:28.000000,2021-03-08 03:02:16.000000,2021-03-05 03:40:47.008648,2021-03-08 03:02:15.459922,,MO/03634,done,WH/Stock,WH/WIP,
4496,Receipts,WH/IN/06544,2021-04-29 05:05:07.000000,2021-04-20 03:57:08.000000,2021-04-15 06:59:46.963378,2021-04-20 03:57:08.112358,,PO05131,done,Partner Locations/Vendors,WH/Input,
