name,default_code,name,delay,min_qty,date_start,date_end,id
HSO Optoelectronics Technology Co Limited,1000790-001,COUPLER:SM:250UM:25:25:25:25:NONE:1:HIGH_POWER,1,1.0,,,4790
Digi-Key Electronics,1000548,DIO:SMT:175V:100mA:SOT23,1,1.0,,,4887
"DJ MODEL & TOOLING CO.,LIMITED",1001103-001,ENG:ADAPT:AL:RED:DICEROS:FOTS_SUPPORT,1,1.0,,,5019
Retech Precision Mould Limited,1001103-001,ENG:ADAPT:AL:RED:DICEROS:FOTS_SUPPORT,1,1.0,,,5019
HSO Optoelectronics Technology Co Limited,1001003,COUPLER:SM:250UM:90:10:NONE:1:HIGH_POWER,1,1.0,,,4792
Digi-Key Electronics,1000558,FUSE:SMT:4A:40V:NANO452:SLOW_BLOW,1,1.0,,,5337
Retech Precision Mould Limited,1000996,ENG:ADAPT:ALU:NATURAL:ANY:SLIPRING_ADAPTER_ROTATING,1,1.0,,,5026
Retech Precision Mould Limited,1000875,ENG:ADAPT:ALU:NATURAL:BISON:QUAD_CHEF_MOUNT,1,1.0,,,5035
"DJ MODEL & TOOLING CO.,LIMITED",1001101-002,ENG:CMP:ELC:PU:GRY:DICEROS:BOOT:CABLE,14,1.0,,,5197
Retech Precision Mould Limited,1001101-002,ENG:CMP:ELC:PU:GRY:DICEROS:BOOT:CABLE,21,1.0,,,5197
Retech Precision Mould Limited,1000872,ENG:ADAPT:ALU:NATURAL:BISON:RT_RH_BRACKET,1,1.0,,,5040
Zhongshan Meisu Technology Co Ltd,1001080-001,Fibre Array (FA)  FELIX,1,1.0,,,5339
Retech Precision Mould Limited,1000993,ENG:ADAPT:ALU:NATURAL:CASTOR:DUAL_CHEF_MOUNT,1,1.0,,,5045
Altronics,1001703-001,EQUIP:MECH:HD5416:16U_RACK_CHASSIS,21,1.0,,,5205
Retech Precision Mould Limited,1000826,ENG:ADAPT:ALU:NATURAL:CASTOR:SENSOR_LOWER_MOUNT,1,1.0,,,5055
Retech Precision Mould Limited,1000952-003,GEAR:HELICAL:MOD1:TEETH68:RIGHT,1,1.0,,,5346
"DJ MODEL & TOOLING CO.,LIMITED",1000952-003,GEAR:HELICAL:MOD1:TEETH68:RIGHT,1,1.0,,,5346
Digi-Key Electronics,1000554,FET:N-CHANNEL:PMV130ENEAR:SOT-23,1,1.0,,,5212
Retech Precision Mould Limited,1000828,ENG:ADAPT:PLASTIC:BLACK:CASTOR:ENGINE_MOUNT ,1,1.0,,,5070
Micron Manufacturing Pty Ltd,1000828,ENG:ADAPT:PLASTIC:BLACK:CASTOR:ENGINE_MOUNT ,1,1.0,,,5070
Thorlabs Inc,1000783,FIBRE:MM:100UM:3MM:FC/PC:1M,1,1.0,,,5219
Retech Precision Mould Limited,1000952-003,GEAR:HELICAL:MOD1:TEETH68:RIGHT,1,1.0,,,5347
"DJ MODEL & TOOLING CO.,LIMITED",1000952-003,GEAR:HELICAL:MOD1:TEETH68:RIGHT,1,1.0,,,5347
Objective 3D,1000806,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:MOFLON_ADAPTOR_BRACKET,1,1.0,,,5076
Objective 3D,1000840,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:RT_FRONT_COVER,1,1.0,,,5082
Fiberstore Co Limited,1001071,EDFA:32DBM:LIMITED:DUAL:160.3X125X22MM,1,1.0,,,4999
Ibsen Photonics A/S,1000812-004,GRATING:FS:1000LN\MM:43.6X381MM (do not use),1,1.0,,,5356
"Fuzhou Photop Optics Co., Ltd",1000812-004,GRATING:FS:1000LN\MM:43.6X381MM (do not use),1,1.0,,,5356
Gitterwerk GmbH,1000812-004,GRATING:FS:1000LN\MM:43.6X381MM (do not use),1,1.0,,,5356
Objective 3D,1000808,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:SENRING_ADAPTOR_BRACKET,1,1.0,,,5085
PAKSMART Machinery,1000808,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:SENRING_ADAPTOR_BRACKET,1,1.0,,,5085
Fiberstore Co Limited,1000956,FIBRE:MM:OM3:900UM:LC/PC:BARE:1M,1,1.0,,,5225
Diamond Optics Pty Ltd,1000989,FIBRE:SM:3MM:E2000/APC:FC/APC:1M:HIGH_POWER,1,1.0,,,5229
Retech Precision Mould Limited,1001014,ENG:ADAPT:PLASTIC:RED:CASTOR:RX_APD_MOUNT_UPPER_GPD,1,1.0,,,5106
Ibsen Photonics A/S,1001542-001,GRATING:FS:600LN\MM:24X24X1MM,1,1.0,,,5364
Diamond Optics Pty Ltd,1001028,FIBRE:SM:3MM:LC/APC:FC/APC:HIGH_POWER,1,1.0,,,5234
Retech Precision Mould Limited,1001478-002,ENG:CASE:AL:BLUE:DICEROSGA:BOTTOM_HEAT_SINK,21,1.0,,,5124
Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1001209-001,FIBRE:SMx4:50MMFx4:6MM:LC/PC:1M,28,1.0,,,5245
Cocreators Pty Ltd,1000695,ENG:CASE:ALU:BLUE:BISON:ELECTRICAL_COVER,1,1.0,,,5146
Zhongshan Meisu Technology Co Ltd,1001562-001,FIBRE_ARRAY:EXTENDED_SUBSTRATE:LC:PBS,1,1.0,,,5249
Cocreators Pty Ltd,1000694,ENG:CASE:ALU:BLUE:BISON:FIBRE_COVER,1,1.0,,,5147
Cocreators Pty Ltd,1000694,ENG:CASE:ALU:BLUE:BISON:FIBRE_COVER,1,1.0,,,5148
Cocreators Pty Ltd,1000564,ENG:CASE:ALU:BLUE:BISON:SCREW_FEET,1,1.0,,,5151
Sourceman International Pty Ltd,1000564,ENG:CASE:ALU:BLUE:BISON:SCREW_FEET,1,1.0,,,5151
Sourceman International Pty Ltd,1000564,ENG:CASE:ALU:BLUE:BISON:SCREW_FEET,1,1.0,,,5152
Cocreators Pty Ltd,1000564,ENG:CASE:ALU:BLUE:BISON:SCREW_FEET,1,1.0,,,5152
Cocreators Pty Ltd,1000494,ENG:CASE:ALU:BLUE:BISON:UPPER_HOUSING,1,1.0,,,5154
Retech Precision Mould Limited,1000813,ENG:CASE:ALU:BLUE:CASTOR:HOUSING ,1,1.0,,,5162
Retech Precision Mould Limited,1000829,ENG:CASE:ALU:NATURAL:CASTOR:BADGE_PLATE,1,1.0,,,5163
Digi-Key Electronics,1000592,IND:SHEILD:SMT:1.5uH:2.5A,1,1.0,,,5507
Fiberstore Co Limited,1000762,COUPLER:SM:250UM:50:50:FC/APC:1,1,1.0,,,4791
Retech Precision Mould Limited,1001105-002,ENG:ADAPT:AL:NATURAL:DICEROS:LASER_CLAMP,1,1.0,,,5009
"DJ MODEL & TOOLING CO.,LIMITED",1001105-002,ENG:ADAPT:AL:NATURAL:DICEROS:LASER_CLAMP,1,1.0,,,5009
Cocreators Pty Ltd,1000488,ENG:CASE:ALU:SILVER:BISON:EDFA_FRAME,1,1.0,,,5173
"DJ MODEL & TOOLING CO.,LIMITED",1001100-003,ENG:ADAPT:AL:RED:DICEROS:FIBRE_ORG_TRAY,14,1.0,,,5017
Retech Precision Mould Limited,1001100-003,ENG:ADAPT:AL:RED:DICEROS:FIBRE_ORG_TRAY,21,1.0,,,5017
Digi-Key Electronics,1000547,DIO:SMT:40V:2A:1206,1,1.0,,,4889
Retech Precision Mould Limited,1000802,ENG:ADAPT:ALU:NATURAL:ANY_ENG:LH_BASE_SUPPORT,1,1.0,,,5028
Micron Manufacturing Pty Ltd,1000802,ENG:ADAPT:ALU:NATURAL:ANY_ENG:LH_BASE_SUPPORT,1,1.0,,,5028
Digi-Key Electronics,1000558,FUSE:SMT:4A:40V:NANO452:SLOW_BLOW,1,1.0,,,5338
Retech Precision Mould Limited,1000870,ENG:ADAPT:ALU:NATURAL:BISON:RT_BASE_ENGINE_MOUNT,1,1.0,,,5036
Retech Precision Mould Limited,1000994,ENG:ADAPT:ALU:NATURAL:CASTOR:QUAD_CHEF_MOUNT,1,1.0,,,5046
Zhongshan Meisu Technology Co Ltd,1001080-001,Fibre Array (FA)  FELIX,1,1.0,,,5340
Micron Manufacturing Pty Ltd,1000915,ENG:ADAPT:ALU:NATURTAL:ANY_ENG:DB9_WASHER_PLATE,1,1.0,,,5058
Retech Precision Mould Limited,1001113-003,ENG:CMP:MEC:ALU:BLU:CASE:DICEROS:TOP:HEATSINK,21,1.0,,,5198
"DJ MODEL & TOOLING CO.,LIMITED",1001113-003,ENG:CMP:MEC:ALU:BLU:CASE:DICEROS:TOP:HEATSINK,21,1.0,,,5198
PAKSMART Machinery,1000973,ENG:ADAPT:PLASTIC:ANY:ANY_ENG:FIBER_CABLE_ORGANISER,1,1.0,,,5065
Coherent Solutions Ltd,1001697-001,EQUIP:OPTIC:IQTLS-1-C-H-FA:TUNABLE_LASER,21,1.0,,,5206
Micron Manufacturing Pty Ltd,1000828,ENG:ADAPT:PLASTIC:BLACK:CASTOR:ENGINE_MOUNT ,1,1.0,,,5069
Retech Precision Mould Limited,1000828,ENG:ADAPT:PLASTIC:BLACK:CASTOR:ENGINE_MOUNT ,1,1.0,,,5069
Fiberstore Co Limited,1000756,EDFA:35DBM:EXTEND:160.3X125X22MM,1,1.0,,,5000
Digi-Key Electronics,1000556,FET:P-CHANNEL:N_SI7288DP-T1-GE3:SO8-POWER,1,1.0,,,5213
"Fuzhou Photop Optics Co., Ltd",1000812-004,GRATING:FS:1000LN\MM:43.6X381MM (do not use),1,1.0,,,5357
Gitterwerk GmbH,1000812-004,GRATING:FS:1000LN\MM:43.6X381MM (do not use),1,1.0,,,5357
Ibsen Photonics A/S,1000812-004,GRATING:FS:1000LN\MM:43.6X381MM (do not use),1,1.0,,,5357
Objective 3D,1000841,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:RT_REAR_COVER,1,1.0,,,5084
Fiberstore Co Limited,1000955,FIBRE:MM:OM2:3MM:LC/PC:FC/PC:1M,1,1.0,,,5223
Thorlabs Inc,1000779,FIBRE:SM:-:3MM:FC/APC:1M,1,1.0,,,5227
Retech Precision Mould Limited,1001470-001,ENG:ADAPT:PU:GREY:DICEROSGA:BOOT_CABLE,1,1.0,,,5109
Diamond Optics Pty Ltd,1001030,FIBRE:SM:900UM:F3000/APC:BARE:HIGH_POWER,1,1.0,,,5235
Retech Precision Mould Limited,1001470-001,ENG:ADAPT:PU:GREY:DICEROSGA:BOOT_CABLE,1,1.0,,,5110
Ibsen Photonics A/S,1001043-004,GRATING:FS:600LN\MM:49.7X49.7X1MM,35,1.0,,,5365
"Fuzhou Photop Optics Co., Ltd",1001043-004,GRATING:FS:600LN\MM:49.7X49.7X1MM,60,1.0,,,5365
"DJ MODEL & TOOLING CO.,LIMITED",1001198-002,ENG:CAS:ALU:NAT:DICEROS:STANDOFF:FRONT,1,1.0,,,5115
Retech Precision Mould Limited,1001198-002,ENG:CAS:ALU:NAT:DICEROS:STANDOFF:FRONT,1,1.0,,,5115
Zhongshan Meisu Technology Co Ltd,1001079-001,FIBRE_ARRAY:5X5:EXTENDED_SUBSTRATE:LC,1,1.0,,,5246
"DJ MODEL & TOOLING CO.,LIMITED",1002272-003,ENG:CASE:AL:BLUE:ANGIE:TOP_HEAT_SINK,21,0.0,,,5118
Retech Precision Mould Limited,1002272-003,ENG:CASE:AL:BLUE:ANGIE:TOP_HEAT_SINK,21,0.0,,,5118
Retech Precision Mould Limited,1001478-001,ENG:CASE:AL:BLUE:DICEROSGA:BOTTOM_HEAT_SINK,1,1.0,,,5125
Cocreators Pty Ltd,1000493,ENG:CASE:ALU:BLUE:BISON:LOWER_HOUSING,1,1.0,,,5149
Retech Precision Mould Limited,1000816,ENG:CASE:ALU:BLUE:CASTOR:END_CAP,1,1.0,,,5156
Retech Precision Mould Limited,1000829,ENG:CASE:ALU:NATURAL:CASTOR:BADGE_PLATE,1,1.0,,,5164
Element14 Pty Ltd,1001088,HS:12.0MM:1-3:BLACK:NA,1,1.0,,,5414
Element14 Pty Ltd,1000620,HS:4.8MM:1-2:BLACK:NA,1,1.0,,,5424
Element14 Pty Ltd,1001039,HS:9MM:1-3:BLACK:NA,1,1.0,,,5426
Digi-Key Electronics,1000565,IC:3V_VOLTAGE_REFERENCE:REF5030IDGKR:TSSOP-8,1,1.0,,,5427
Digi-Key Electronics,1000568,IC:4xTVS:CDDFN10-3304N:UDFN10,1,1.0,,,5429
Digi-Key Electronics,1000568,IC:4xTVS:CDDFN10-3304N:UDFN10,1,1.0,,,5430
Digi-Key Electronics,1000567,IC:4x_LEVEL_TRANSLATOR:NTS0104GU12:XQFN12,1,1.0,,,5432
Test company,1000567,IC:4x_LEVEL_TRANSLATOR:NTS0104GU12:XQFN12,1,1.0,,,5432
Digi-Key Electronics,1000569,IC:500mA_LDO:_:WSON-6,1,1.0,,,5433
Digi-Key Electronics,1000571,IC:6xTVS:CDDFN10-0506N:CDDFN10,1,1.0,,,5435
Digi-Key Electronics,1000572,IC:ADC:LTC2145-14:QFN64,1,1.0,,,5440
Digi-Key Electronics,1000495,IC:BOOST_INVERTER:TPS65131RGER:QFN24,1,1.0,,,5441
Digi-Key Electronics,1000595,IND:SHEILD:SMT:0.47uH:4.8A,1,1.0,,,5504
HSO Optoelectronics Technology Co Limited,1001004,COUPLER:SM:250UM:95:5:NONE:1:HIGH_POWER,1,1.0,,,4794
Ideal Photonics Technology (HongKong) Limited,1000859,COUPLER:SM:900UM:50:50:FC/APC:1,1,1.0,,,4796
"DJ MODEL & TOOLING CO.,LIMITED",1001104-002,ENG:ADAPT:AL:NATURAL:DICEROS:RX_PHOTODIODE_SUPPORT,1,1.0,,,5010
Retech Precision Mould Limited,1001104-002,ENG:ADAPT:AL:NATURAL:DICEROS:RX_PHOTODIODE_SUPPORT,1,1.0,,,5010
Custom Optics ,1001078-001,CRYSTAL:FARADAY_ROTATOR:7X7MM:ARC,42,1.0,,,4798
"Fuzhou Photop Optics Co., Ltd",1001078-001,CRYSTAL:FARADAY_ROTATOR:7X7MM:ARC,42,1.0,,,4798
"GRANOPT CO.,LTD. ",1001078-001,CRYSTAL:FARADAY_ROTATOR:7X7MM:ARC,28,1.0,,,4798
"Fuzhou Photop Optics Co., Ltd",1001078-002,CRYSTAL:FARADAY_ROTATOR:7X7MM:ARC,42,1.0,,,4799
"GRANOPT CO.,LTD. ",1001078-002,CRYSTAL:FARADAY_ROTATOR:7X7MM:ARC,28,1.0,,,4799
Digi-Key Electronics,1000547,DIO:SMT:40V:2A:1206,1,1.0,,,4890
"Fuzhou Photop Optics Co., Ltd",1001240-001,CRYSTAL:GARNET:5x5mm:AR_COAT:0Deg,1,1.0,,,4801
Retech Precision Mould Limited,1000802,ENG:ADAPT:ALU:NATURAL:ANY_ENG:LH_BASE_SUPPORT,1,1.0,,,5029
Micron Manufacturing Pty Ltd,1000802,ENG:ADAPT:ALU:NATURAL:ANY_ENG:LH_BASE_SUPPORT,1,1.0,,,5029
"Fuzhou Photop Optics Co., Ltd",1001240-001,CRYSTAL:GARNET:5x5mm:AR_COAT:0Deg,1,1.0,,,4802
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001343-001,CRYSTAL:HALF_WAVE_PLATE:7X7MM:ARC,1,1.0,,,4803
HG Optronics,1001343-001,CRYSTAL:HALF_WAVE_PLATE:7X7MM:ARC,1,1.0,,,4803
Crylight Photonics,1001343-001,CRYSTAL:HALF_WAVE_PLATE:7X7MM:ARC,1,1.0,,,4803
Retech Precision Mould Limited,1000870,ENG:ADAPT:ALU:NATURAL:BISON:RT_BASE_ENGINE_MOUNT,1,1.0,,,5037
"Fuzhou Photop Optics Co., Ltd",1001077-001,CYRSTAL:FARADAY_ROTATOR:5X5MM:ARC,1,1.0,,,4805
"Ascentta, Inc.",1001077-001,CYRSTAL:FARADAY_ROTATOR:5X5MM:ARC,1,1.0,,,4805
"Fuzhou Photop Optics Co., Ltd",1001077-001,CYRSTAL:FARADAY_ROTATOR:5X5MM:ARC,1,1.0,,,4806
"Ascentta, Inc.",1001077-001,CYRSTAL:FARADAY_ROTATOR:5X5MM:ARC,1,1.0,,,4806
Retech Precision Mould Limited,1000994,ENG:ADAPT:ALU:NATURAL:CASTOR:QUAD_CHEF_MOUNT,1,1.0,,,5047
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001075-001,CYRSTAL:HALF_WAVE_PLATE:5x5MM:ARC,1,1.0,,,4807
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001075-001,CYRSTAL:HALF_WAVE_PLATE:5x5MM:ARC,1,1.0,,,4808
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001253,CYRSTAL:Quartz:5x5MM^2:500UM:12.5Deg:ARC,1,1.0,,,4809
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001253,CYRSTAL:Quartz:5x5MM^2:500UM:12.5Deg:ARC,1,1.0,,,4810
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001252,CYRSTAL:Quartz:5x5MM^2:500UM:15Deg:ARC,1,1.0,,,4811
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001252,CYRSTAL:Quartz:5x5MM^2:500UM:15Deg:ARC,1,1.0,,,4812
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001073-001,CYRSTAL:YVO4:5x5MM:ARC:WALKOFF,1,1.0,,,4813
PAKSMART Machinery,1000973,ENG:ADAPT:PLASTIC:ANY:ANY_ENG:FIBER_CABLE_ORGANISER,1,1.0,,,5066
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001073-001,CYRSTAL:YVO4:5x5MM:ARC:WALKOFF,1,1.0,,,4814
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001254,CYRSTAL:YVO4:5x5MM^2:1316UM:12.5Deg:ARC,1,1.0,,,4815
Zhongshan Meisu Technology Co Ltd,1001254,CYRSTAL:YVO4:5x5MM^2:1316UM:12.5Deg:ARC,1,1.0,,,4815
Zhongshan Meisu Technology Co Ltd,1001254,CYRSTAL:YVO4:5x5MM^2:1316UM:12.5Deg:ARC,1,1.0,,,4816
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001254,CYRSTAL:YVO4:5x5MM^2:1316UM:12.5Deg:ARC,1,1.0,,,4816
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001255,CYRSTAL:YVO4:5x5MM^2:1316UM:15Deg:ARC,1,1.0,,,4817
Objective 3D,1000842,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:RT_CONNECTOR_COVERS,1,1.0,,,5080
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001255,CYRSTAL:YVO4:5x5MM^2:1316UM:15Deg:ARC,1,1.0,,,4818
Fiberstore Co Limited,1000550,EDFA:24DBM:EXTEND:160.3X125X22MM,1,1.0,,,4993
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001251-001,CYRSTAL:YVO4:5x5MM^2:850UM:12.5Deg:ARC,1,1.0,,,4819
Objective 3D,1000841,ENG:ADAPT:PLASTIC:BLUE:ANY_ENG:RT_REAR_COVER,1,1.0,,,5083
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001251-001,CYRSTAL:YVO4:5x5MM^2:850UM:12.5Deg:ARC,1,1.0,,,4820
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001250,CYRSTAL:YVO4:5x5MM^2:850UM:15Deg:ARC,1,1.0,,,4821
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001250,CYRSTAL:YVO4:5x5MM^2:850UM:15Deg:ARC,1,1.0,,,4822
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001341-001,CYRSTAL:YVO4:7x7MM:12.5DEG:ARC,1,1.0,,,4823
HG Optronics,1001341-001,CYRSTAL:YVO4:7x7MM:12.5DEG:ARC,1,1.0,,,4823
Crylight Photonics,1001341-001,CYRSTAL:YVO4:7x7MM:12.5DEG:ARC,1,1.0,,,4823
Retech Precision Mould Limited,1001031,Chef E RT dual lock cam bracket,1,1.0,,,4828
Retech Precision Mould Limited,1001031,Chef E RT dual lock cam bracket,1,1.0,,,4829
Retech Precision Mould Limited,1001032,Chef E TR Quad Front lock cam bracket,1,1.0,,,4830
Retech Precision Mould Limited,1001032,Chef E TR Quad Front lock cam bracket,1,1.0,,,4831
Retech Precision Mould Limited,1001082,Coax 3 Hybrid Thick Shims Array Mount.STEP (19x19x7mm) Al6061,1,1.0,,,4832
Retech Precision Mould Limited,1001082,Coax 3 Hybrid Thick Shims Array Mount.STEP (19x19x7mm) Al6061,1,1.0,,,4833
Retech Precision Mould Limited,1001135,Coax 3 Hybrid Thick Shims Array Mount.STEP (19x19x7mm) Peek black color,1,1.0,,,4834
Retech Precision Mould Limited,1001135,Coax 3 Hybrid Thick Shims Array Mount.STEP (19x19x7mm) Peek black color,1,1.0,,,4835
Retech Precision Mould Limited,1001083,Coax 3 Hybrid Thick Shims Body End Cap.STEP (20x7x6mm) Al6061,1,1.0,,,4836
Retech Precision Mould Limited,1001083,Coax 3 Hybrid Thick Shims Body End Cap.STEP (20x7x6mm) Al6061,1,1.0,,,4837
Retech Precision Mould Limited,1001136,Coax 3 Hybrid Thick Shims Body End Cap.STEP (20x7x6mm) Peek black color,1,1.0,,,4838
Retech Precision Mould Limited,1001136,Coax 3 Hybrid Thick Shims Body End Cap.STEP (20x7x6mm) Peek black color,1,1.0,,,4839
Retech Precision Mould Limited,1001131,Coax 3 Hybrid Thick Shims Body.STEP (19x20x30mm) Al6061,1,1.0,,,4840
Retech Precision Mould Limited,1001131,Coax 3 Hybrid Thick Shims Body.STEP (19x20x30mm) Al6061,1,1.0,,,4841
Retech Precision Mould Limited,1001137-001,Coax 3 Hybrid Thick Shims Body.STEP (19x20x30mm) Peek black color,1,1.0,,,4842
Retech Precision Mould Limited,1001137-001,Coax 3 Hybrid Thick Shims Body.STEP (19x20x30mm) Peek black color,1,1.0,,,4843
Retech Precision Mould Limited,1001132,Coax 3 Hybrid Thick Shims Cap.STEP (16x30x2mm) Al6061,1,1.0,,,4844
Retech Precision Mould Limited,1001132,Coax 3 Hybrid Thick Shims Cap.STEP (16x30x2mm) Al6061,1,1.0,,,4845
Retech Precision Mould Limited,1001138,Coax 3 Hybrid Thick Shims Cap.STEP (16x30x2mm) Peek black color,1,1.0,,,4846
Retech Precision Mould Limited,1001138,Coax 3 Hybrid Thick Shims Cap.STEP (16x30x2mm) Peek black color,1,1.0,,,4847
Retech Precision Mould Limited,1001139,Coax 3 Hybrid Thick Shims Shim 1.STEP (5x5.4x2.25mm) Peek black color,1,1.0,,,4848
Retech Precision Mould Limited,1001139,Coax 3 Hybrid Thick Shims Shim 1.STEP (5x5.4x2.25mm) Peek black color,1,1.0,,,4849
Retech Precision Mould Limited,1001134,Coax 3 Hybrid Thick Shims Shim 2.STEP (5x8x2.3mm) Al6061,1,1.0,,,4850
Retech Precision Mould Limited,1001134,Coax 3 Hybrid Thick Shims Shim 2.STEP (5x8x2.3mm) Al6061,1,1.0,,,4851
Digi-Key Electronics,1000495,IC:BOOST_INVERTER:TPS65131RGER:QFN24,1,1.0,,,5442
Digi-Key Electronics,1000591,IND:SHEILD:SMT:1.0uH:1.0A,1,1.0,,,5505
Digi-Key Electronics,1000592,IND:SHEILD:SMT:1.5uH:2.5A,1,1.0,,,5508
Digi-Key Electronics,1000594,IND:SHEILD:SMT:3.3UH:1.5A,1,1.0,,,5510
Digi-Key Electronics,1000596,IND:SHEILD:SMT:4.7uH:1.3A,1,1.0,,,5512
Digi-Key Electronics,1000593,IND:SHEILD:SMT:O.2uH:13A,1,1.0,,,5514
Fiberstore Co Limited,1000788,ISO:PM:1_STAGE:250UM:FC/PC:0.5M,1,1.0,,,5527
Lumentum Operations LLC (For US orders),1001654-001,LASER:LUMENTUM:22012888,42,1.0,,,5545
Digi-Key Electronics,1000598,LED:GREEN:0603,1,1.0,,,5547
Asphericon,1001052-002,LENS:FS:CAVE-PL:AR_COAT:ASPH:80MM:50MM,1,1.0,,,5556
"Fuzhou Photop Optics Co., Ltd",1001052-002,LENS:FS:CAVE-PL:AR_COAT:ASPH:80MM:50MM,1,1.0,,,5556
Asphericon,1001052-002,LENS:FS:CAVE-PL:AR_COAT:ASPH:80MM:50MM,1,1.0,,,5557
"Fuzhou Photop Optics Co., Ltd",1001052-002,LENS:FS:CAVE-PL:AR_COAT:ASPH:80MM:50MM,1,1.0,,,5557
Thorlabs Inc,1000745,LENS:NBK7:VEX-PL:AR_COAT:ASPH:25MM:12.5MM,1,1.0,,,5569
Thorlabs Inc,1000745,LENS:NBK7:VEX-PL:AR_COAT:ASPH:25MM:12.5MM,1,1.0,,,5570
"BELL EVERMAN, Inc.",1000715,LIDAR ROTARY STAGE360,1,1.0,,,5571
"BELL EVERMAN, Inc.",1000715,LIDAR ROTARY STAGE360,1,1.0,,,5572
"DJ MODEL & TOOLING CO.,LIMITED",1001805-004,LIDAR:ACCS:AL:BLACK:FAN_MOUNT_ASSY,1,1.0,,,5580
Retech Precision Mould Limited,1001956-001,LIDAR:ACCS:PUR:BLACK:BUMPER_ADHESIVE,14,1.0,,,5586
Sei Pak (Aust) Pty Ltd,1001656-001,LIDAR:DICEROS:2HEADBOX,1,1.0,,,5603
Sei Pak (Aust) Pty Ltd,1001656-001,LIDAR:DICEROS:2HEADBOX,1,1.0,,,5604
Precision Foam Manufacturing Pty. Ltd.,1001658-001,LIDAR:DICEROS:2HEADFOAM,1,1.0,,,5605
Precision Foam Manufacturing Pty. Ltd.,1001658-001,LIDAR:DICEROS:2HEADFOAM,1,1.0,,,5606
Digi-Key Electronics,1000573,IC:BUCK_BOOST:LTM8056:BGA121,1,1.0,,,5443
AFW Technologies Pty Ltd,1000605,OPTMECH:AFW:ADA-FC-FC-D,1,1.0,,,5677
Digi-Key Electronics,1000573,IC:BUCK_BOOST:LTM8056:BGA121,1,1.0,,,5444
Digi-Key Electronics,1000591,IND:SHEILD:SMT:1.0uH:1.0A,1,1.0,,,5506
Digi-Key Electronics,1000590,IC:BUCK_REGULATOR:PI3302-00:LGA140,1,1.0,,,5445
Digi-Key Electronics,1000594,IND:SHEILD:SMT:3.3UH:1.5A,1,1.0,,,5509
Digi-Key Electronics,1000590,IC:BUCK_REGULATOR:PI3302-00:LGA140,1,1.0,,,5446
Digi-Key Electronics,1000578,IC:CLOCK_GENERATOR:CDCM61004:QFN32,1,1.0,,,5447
Digi-Key Electronics,1000596,IND:SHEILD:SMT:4.7uH:1.3A,1,1.0,,,5511
Digi-Key Electronics,1000578,IC:CLOCK_GENERATOR:CDCM61004:QFN32,1,1.0,,,5448
Digi-Key Electronics,1000593,IND:SHEILD:SMT:O.2uH:13A,1,1.0,,,5513
Digi-Key Electronics,1000574,IC:DAC:LTC2641IDD-16:DFN8,1,1.0,,,5449
Digi-Key Electronics,1000574,IC:DAC:LTC2641IDD-16:DFN8,1,1.0,,,5450
Digi-Key Electronics,1000566,IC:DCDC:MIC23451:QFN26,1,1.0,,,5451
Digi-Key Electronics,1000566,IC:DCDC:MIC23451:QFN26,1,1.0,,,5452
Digi-Key Electronics,1000575,IC:DDS:AD9102BCPZ:QFN32,1,1.0,,,5457
Digi-Key Electronics,1000575,IC:DDS:AD9102BCPZ:QFN32,1,1.0,,,5458
Digi-Key Electronics,1000576,IC:DIFFERENTIAL_BUS_TRANSCEIVER:ISL83485IBZ-T:SOIC8,1,1.0,,,5459
